user_id,party,state,chamber,0,10,12,15,6,7,8,1,17,18,25,3,14,2,16,13,19,20,21,4,5
25848616,democrat,MT,Senate,63,27,13,6,7,142,7,9,3,4,4,5,2,12,8,1,0,0,0,0,0
1267304724,democrat,MT,House/Assembly,105,29,42,13,4,61,5,20,1,0,6,5,8,59,10,2,2,4,2,0,0
229305899,democrat,MT,House/Assembly,14,7,13,2,0,18,3,7,1,1,0,6,1,10,1,0,0,1,0,0,0
865234154,democrat,MT,House/Assembly,67,30,23,2,10,157,2,17,0,8,2,9,1,42,1,2,2,1,0,1,0
814259801739956224,democrat,MT,House/Assembly,13,1,20,0,1,85,2,39,4,6,6,0,5,6,2,0,0,2,0,0,1
2340659774,democrat,MT,House/Assembly,20,3,6,7,0,37,0,7,1,1,4,3,0,1,3,4,0,0,0,0,0
17037258,democrat,MT,House/Assembly,197,37,37,9,7,266,6,31,2,4,11,13,2,57,6,3,8,0,0,1,0
246086966,democrat,MT,Senate,8,2,3,1,1,17,0,2,2,0,0,3,0,4,1,0,0,0,0,0,0
119571280,democrat,MT,House/Assembly,23,1,3,1,0,11,3,1,1,0,3,1,0,1,4,0,0,0,0,0,0
3875639652,democrat,MT,House/Assembly,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56812053,democrat,MT,House/Assembly,12,3,4,0,0,23,1,3,0,1,0,2,0,1,0,0,0,0,0,0,0
3441798313,democrat,MT,House/Assembly,11,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3017760092,democrat,MT,House/Assembly,17,2,7,3,1,11,2,3,0,0,1,1,2,0,0,1,0,0,1,0,0
1145899129,democrat,MT,House/Assembly,3,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
124291781,democrat,MT,Senate,26,6,9,1,0,58,0,3,0,1,1,5,0,2,0,0,0,1,0,0,0
21838178,democrat,MT,House/Assembly,10,1,3,5,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
835541282994860032,democrat,MT,House/Assembly,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
767611450772774912,democrat,MT,Senate,41,16,18,9,3,116,7,15,1,3,2,5,3,21,1,1,4,0,2,2,0
2209579559,democrat,MT,House/Assembly,11,2,2,2,2,5,2,2,0,0,2,0,0,1,0,1,1,0,0,0,0
3148656091,democrat,MT,Senate,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
805431556118560768,democrat,MT,House/Assembly,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362119390,democrat,MT,Senate,4,0,2,0,1,4,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0
152685250,democrat,MT,House/Assembly,1,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
410444103,democrat,MT,House/Assembly,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1002568728,republican,MT,House/Assembly,29,4,1,1,3,41,0,4,2,0,2,3,0,4,3,2,0,0,0,0,0
2377900363,republican,MT,House/Assembly,1035,357,246,54,232,2158,57,359,44,148,121,108,60,399,64,33,42,18,5,18,3
742519251542495232,republican,MT,House/Assembly,16,2,3,1,1,41,9,10,27,0,5,1,6,3,28,1,1,0,0,0,0
431155779,republican,MT,House/Assembly,154,9,8,5,6,80,9,14,2,2,5,7,2,6,5,11,2,0,0,1,0
4913366953,republican,MT,House/Assembly,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
260966112,republican,MT,Senate,87,1,0,0,1,7,3,1,1,0,2,0,0,0,2,1,0,0,0,0,0
44426731,republican,MT,House/Assembly,421,42,75,20,39,310,28,94,21,14,25,35,13,78,39,13,15,6,0,31,0
129822858,republican,MT,House/Assembly,22,1,3,0,1,16,0,6,0,0,1,0,0,4,1,1,0,0,0,1,0
2367507841,republican,MT,House/Assembly,7,1,1,2,2,10,0,2,0,1,2,1,0,16,0,1,0,0,0,0,0
25980160,republican,MT,House/Assembly,92,20,30,2,8,165,6,27,0,1,6,2,6,15,3,2,0,1,1,0,0
525810671,republican,MT,House/Assembly,1,0,0,1,0,3,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0
2291538566,republican,MT,Senate,7,2,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
178094600,republican,MT,House/Assembly,7,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0
2377914001,republican,MT,Senate,8,1,0,0,1,1,0,0,28,0,2,0,0,0,7,0,1,0,0,0,0
1069165872,republican,MT,House/Assembly,45,21,5,3,2,33,1,6,4,0,3,4,0,4,0,1,3,0,0,1,0
2376663805,republican,MT,Senate,6,0,0,0,0,13,0,5,0,0,2,0,0,0,0,5,0,0,0,0,0
1287107688,republican,MT,House/Assembly,9,1,1,2,0,19,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1058597778,republican,MT,House/Assembly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2322833389,republican,MT,House/Assembly,6,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1120956786,republican,MT,Senate,9,2,5,0,0,25,1,5,0,0,1,3,1,5,0,0,0,0,0,0,0
2815717972,republican,MT,House/Assembly,1,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299471579,republican,MT,House/Assembly,3,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0
